,contrast,B_shadow,B_dark,B_light,B_highlight,G_shadow,G_dark,G_light,G_highlight,R_shadow,R_dark,R_light,R_highlight,B_average,G_average,R_average,sharpness,red_average,orange_average,yellow_average,green_average,cyan_average,blue_average,purple_average
20190423-DSC05185.jpg,0.007583033327937566,0.004791346142885368,0.004021136896222006,0.004829817370736608,0.009423157238970721,0.005055782656984611,0.0035683583408041833,0.005493719417496276,0.008767977545103724,0.005910473961027459,0.0053985068288090075,0.00604934545813284,0.0048087263037092124,0.006664244298070065,0.006529019987626888,0.005522966218585321,0.006085459174340317,0.0009277555818823888,0.001467221300148465,0.004042800084824965,0.014684090864084566,0.030141560219782832,0.01573924898879756,0.0017548911121752552
20190425-DSC05686.jpg,0.007834254854878016,0.01003192742738798,0.00226087946848397,0.0042614119661713995,0.002865140944366624,0.010210178945538249,0.002342952269931166,0.004121625936852531,0.0028894656887529175,0.010325321966109849,0.0035608729010011162,0.0033767014561057315,0.0023984923428267703,0.0033116244350262325,0.0032377165386013296,0.002956130213557743,0.007632050811701086,0.012402433303819262,0.0015004248228156084,0.0028980515979163024,0.004813480197997534,0.00695242826049988,0.003984669028441969,0.0036127637176644693
20190713-DSC05725.jpg,0.007317689590100523,0.009785827602721073,0.004839750843963554,0.0022287090696322593,0.0034183858023897466,0.009887265116533525,0.00453500523661206,0.0020701169348053155,0.003863611089590241,0.009484551490879338,0.004635513422282902,0.00221456341669218,0.00397613884157976,0.0035065480479811303,0.0035981161920415603,0.0038010052653189167,0.0024588235509857897,0.013590317823536495,0.005324357281530058,0.005630447406618134,0.00017945184121853408,1.2816739333048861e-05,2.6344132932811904e-05,0.0018334341727705844
20190713-DSC05727.jpg,0.006628606530759991,0.008476340371822879,0.007193179649413321,0.0016549610244997563,0.002956683223283366,0.008564280373302976,0.006795211364823657,0.0016638281517201694,0.003113549638552761,0.008253189922134098,0.006703505380877636,0.0019470160972231997,0.0031222215468084615,0.003697229535347612,0.0037262744434036063,0.003824480942376686,0.0021552681111303724,0.01179113836342064,0.00739930157326074,0.004425693571913519,2.1847327023350178e-05,1.0258720671982976e-05,2.944744007966937e-06,0.0015710963707706396
20190713-DSC05728.jpg,0.007117177299874656,0.009215515379430373,0.002153382911522227,0.004036443057371368,0.0027303526611624864,0.009300595098693493,0.0020692845907811846,0.0040553916703350065,0.002859566206555191,0.008672102732508982,0.002455532260779745,0.0045894991908037456,0.0029748062282628656,0.0037741301577560527,0.0038287072147800217,0.004062386968125412,0.00496964106463205,0.012621494768610311,0.002175362779274755,0.0010758223751565117,4.451246842725357e-05,7.194427484247801e-07,0.0005314130340531103,0.006525106758732568
20190804-DSC06087.jpg,0.0034459137533470025,0.013192021978796615,0.003882250131277176,0.0006269401244647791,0.0005281111825155052,0.013898930647198635,0.0028972291539425903,0.0005982434797195819,0.0005169569794898471,0.014276706798159976,0.0021504108692758156,0.0005986057275599433,0.000435962101546915,0.0022054002078401476,0.002120883946114319,0.0020269945190140117,0.0016017708982892342,0.013482855382292696,0.0008193979117545938,0.0003307365466059796,0.0008024511532613941,0.0008396696254948767,0.0187131006586894,0.0013352139409772055
20190804-DSC06089.jpg,0.003023346289903638,0.003280457381981828,0.019879018100905598,0.0024289253059794303,0.00014261375064661847,0.00475718411693709,0.01761370736771764,0.0014335510877053585,0.00012845628385558912,0.007815457923361574,0.012642371314588053,0.0011849773401815,0.00012769125659436883,0.0043875627884516506,0.0038630473598449894,0.0033605367141961977,0.0020934002543839085,0.002481046268584241,0.0017306030710499717,0.00010742216108925947,7.623198333013899e-05,0.00033667256023507767,0.03130321775349013,0.00822518776643895
20190804-DSC06090.jpg,0.0035214000879958724,0.006167552490673364,0.014635326219990736,0.0021435704991885278,0.00028082445006306905,0.008262689992981647,0.011208522978806675,0.0015033386278148822,0.00032496176210966533,0.010137234633180097,0.008210236440394453,0.0012566416476587072,0.0003544947642547165,0.003749506461269662,0.0034065690152187073,0.0030864127569645273,0.003261112785601213,0.005330853125670128,0.002508107398715339,0.0004105571801931376,0.00030843285209435545,0.00020893150334810003,0.029563100563551516,0.00463696197178175
20190804-DSC06092.jpg,0.002870389820424533,0.0027742434348501303,0.019525054542709103,0.003487541415227994,7.207667381232523e-06,0.003358045036247755,0.018761553720911185,0.002487307098932581,0.0,0.004280592844396259,0.01813934838530036,0.0016818693048619615,0.0,0.004627665156826916,0.004383824294970336,0.004067721165541626,0.001095831106879635,0.0012814857816635095,0.005050206534285766,0.0,6.542515044425722e-06,1.6547183213769943e-05,0.016233512944596316,0.012722447283826935
20190804-DSC06099.jpg,0.0035513932634121167,0.006942768378396501,0.013082729505044514,0.0023890820171873686,0.0003293168516959872,0.007494103205772661,0.012662388070609437,0.001626316180071303,0.0002293847732538814,0.007885135387564688,0.012124297067597104,0.0014928792349938485,0.00017670903125998355,0.003888285002290851,0.003617869815206438,0.003376474881848044,0.005956106354047888,0.006748192978773237,0.00298290792017814,1.59299356360664e-05,0.0005728789735775273,0.0006382523019636577,0.013951426945929879,0.009091585378201705
20190804-DSC06103.jpg,0.005238266038701152,0.010942246214761493,0.005486163194229072,0.0015674713797712945,0.00167376746117487,0.011181701497386197,0.0051799755204729354,0.0015310167589525586,0.0016610327933871995,0.011019349238970608,0.005289614909473803,0.001691702892692606,0.001466235714940951,0.0032141290789452813,0.0031775409511148054,0.003149090807519192,0.008026516157214872,0.012947567117902481,0.0033464421563352887,0.0014134282208367755,0.0001490758785122718,0.0017015886841354826,0.007697017191777948,0.003192923744175918
