,contrast,B_shadow,B_dark,B_light,B_highlight,G_shadow,G_dark,G_light,G_highlight,R_shadow,R_dark,R_light,R_highlight,B_average,G_average,R_average,sharpness,red_average,orange_average,yellow_average,green_average,cyan_average,blue_average,purple_average,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,images_names
10,0.009389062728830309,0.016698534073921866,0.02584256140247893,0.0030630123838346693,0.001759916247493411,0.017847521627433707,0.02287139050769629,0.0030698881226874307,0.0018180709551402765,0.017703042082307417,0.021843358642880204,0.0038807264156206275,0.0018386167226686157,0.006788359343721538,0.006444273844948525,0.0064884539041577816,0.010979412806770755,0.017958145560315875,0.00934438757752764,0.0016317848995555393,0.008772636444881443,0.0017390796451367293,0.024569947319888808,0.012306360807591616,-6.392124999999964e-05,0.14734865,0.032756842,0.072575429,0.020406045999999997,0.0792055925,0.101111545,-0.025935190000000004,-0.01637441,0.082701965,0.041074527,0.0266871075,0.001696114999999998,-0.04339192,0.0018267289999999992,-0.06281361460000001,-0.0302218815,0.06454600149999999,-0.0048995435000000025,0.0081529745,-0.019417875000000005,0.033660008000000005,-0.016178137000000002,0.0263734235,-0.07567431200000001,-0.0439407725,0.08500967749999999,0.09770996,-0.046957796,0.0164287835,"20190804-DSC06103.jpg,IMG_4356.jpg"
11,0.003559813444830893,5.8322346394584e-05,0.0017014831596084234,0.018099222052170728,0.024892226005108976,4.1109993116542516e-05,0.0018073553865736655,0.023244596351392706,0.018801169416385217,0.0005451974058515503,0.002606079235214844,0.02613400922003025,0.01502390848688701,0.0182412155238827,0.017746880169463134,0.01680860486637253,0.0036505115590990188,3.7434860319227074e-06,0.00017708463316831906,0.00023115113677963373,0.000509761227992688,0.05419926608312932,0.0021210481422153696,0.025855095288858973,-0.14159723425,0.060649538625000006,0.048280595287500006,-0.0379699050625,0.0178163414125,0.017030008125000003,-0.0244595757,0.01336099587875,0.01238231063375,-0.042850833625,-0.07141809275000001,0.06291117637499999,0.02570054825,0.015535795575000002,-0.039873804625,0.0101869579875,0.009027762055,-0.009512893356250001,0.0420241255625,0.05746693625,-0.0802354515375,-0.06505426275000001,-0.038445637625,-0.054242346749999996,0.0366336178125,-0.029446085,-0.09805856937499999,-0.041229486875,-0.040820595499999994,0.048737996625,"DSC08609.jpg,DSC08621.jpg,DSC08632.jpg,DSC08634.jpg,DSC08658.jpg,DSC08666.jpg,IMG_3975.jpg,IMG_4098.jpg"
12,0.012869342507481736,0.007487678606911752,0.016890421354914344,0.015049812312411998,0.014219011631890523,0.00695613987920038,0.015644581893665174,0.015101490688662138,0.01600078391374614,0.006898057339325487,0.014864253463298728,0.016028130885551276,0.015855305543865758,0.01287216363255295,0.013312020502513457,0.013403964232147077,0.06993686878009653,0.00592226344236445,0.03437055259381338,0.02449057425708414,0.028059912380535575,5.073403677780672e-05,2.4146900865328883e-05,8.507324135878227e-05,0.17365056,-0.006627353000000001,0.045869112000000004,0.03913774,0.13157044,-0.055385936,-0.42790934,-0.29376918,-0.048614692,0.064905934,0.22871862,-0.15062268,-0.16199319,-0.093653485,0.24060676,0.28855549999999996,-0.40635446,0.22447399999999998,0.00273043,0.3581935,0.03238274,-0.121241435,-0.04294625,-0.23357166,0.12308310000000001,-0.14677763,0.5974903,0.13135836,0.1803098,0.0011099682,IMG_2067.jpg
13,0.01263079063659604,0.012368402906833782,0.015368486837796052,0.01139100333696331,0.0071181432491825266,0.012674210585086393,0.01635955904194561,0.010352951964634581,0.0065702237077230954,0.01293191199050881,0.014247640795206323,0.009233997886970307,0.009601758751443302,0.010114611424657128,0.009714304829502118,0.01011265136597584,0.017381542377076363,0.011488545352045007,0.015810500697791243,0.006004034703015101,0.01989361520045886,0.016135960397181424,0.014588859825020594,0.007188752206818964,0.014383641800000003,-0.0028566610000000004,-0.0101911331,0.081479522,-0.0517336569,-0.09253924599999999,-0.17543325680000002,-0.126310495,0.0011494078800000002,0.040284970700000006,0.05788690714,-0.06901886719999999,-0.02439016486,-0.04197305,0.005458729980000002,0.00055785166,-0.030311687799999997,0.02385811,-0.024350794592000003,0.058182228999999995,0.0164842486,-0.0638940874,-0.00340542908,-0.021307811599999997,-0.0295723744,-0.020554443080000002,-0.0008784648200000002,0.006089284339999998,0.008558706259999998,0.009817832879999999,"20180405-DSC01342.jpg,20180407-DSC01703.jpg,20180618-DSC02604.jpg,20181225-DSC04177.jpg,IMG_2312.jpg"
14,0.015055469007722682,0.010076349237752667,0.005085548410572873,0.02142270769085607,0.006009635386269535,0.010056330438933763,0.004852925142172602,0.020133128693865562,0.008083309809028865,0.010082322100121057,0.0045902911341368065,0.013287346206908683,0.017023786819590984,0.01167148255092516,0.012032011790250104,0.012375308550967369,0.009962247158287751,0.007825147746543975,0.028472060097784867,0.012384040753282363,0.011875073712822964,7.647409955478218e-06,0.013576561033715689,0.0011852820759969233,0.07640934299999999,-0.0388145595,0.009174022499999997,-0.02074198,0.0012929111500000006,-0.082956048,0.054319633000000006,-0.04305393,0.019039421,0.016042713474999998,-0.0082087135,0.06428506525,-0.13404425,0.02913292,-0.00396264495,0.0441254395,-0.003405298149999999,0.066369698,-0.0585182615,-0.018731486999999998,-0.03909569,0.13585077499999998,0.03854361,-0.0616540285,0.07107705924999999,0.0051603115,-0.16184779999999999,-0.091836773,0.056786275,-0.06008493100000001,"20191228-DSC06364.jpg,DSC06705.jpg"
15,0.01315035450796085,0.007681183054187587,0.01191405354778281,0.016320025107286314,0.01009176400049428,0.0077592704190815286,0.010951942890648114,0.016796628167778473,0.010130258766538315,0.007816323373692206,0.01097486396594188,0.0183829793917577,0.009043728375292631,0.012139190394568337,0.012182711023310276,0.011945453915898793,0.009004414994574448,0.00465853351690405,0.013355294294299769,0.0063430517078717115,0.006977884371444516,0.011097910668978903,0.016525269120154888,0.017946175844291548,0.114558367,-0.0742294235,-0.11430214,-0.07763309,-0.204645395,0.120405965,0.031016574999999998,-0.240070135,-0.026736548000000002,-0.0488793765,-0.055336808,0.157186625,-0.11687977499999999,0.041760849,-0.059892764,-0.099247132,-0.0475446655,0.17235562,-0.026248783000000005,0.13041682,-0.00842217375,-0.0899391075,0.0126109475,0.11347610999999999,-0.0272460795,0.207556995,-0.09672674,-0.097073358,-0.301779095,0.0946083125,"DSC06651.jpg,DSC06729.jpg"
16,0.013998585555108906,0.008221865376996448,0.01265214706198427,0.014964993987967187,0.010180501663259957,0.00799782723308616,0.010451965697109721,0.016231229091984933,0.010966643570076824,0.007507467965094633,0.00960843595633773,0.0181891968409852,0.011049261712581917,0.012255490333788692,0.012723609164907838,0.012947320483437642,0.004293523484593696,0.0060853318710635835,0.030639678672663075,0.01675647394526925,0.0028933104477714814,9.773762967489236e-05,0.012860376639101145,0.0002483820278752795,0.213808515,-0.005300787249999999,-0.15963192,-0.0939191475,-0.20007123,-0.011958204,0.015328036500000001,-0.19932118999999998,0.005844391000000001,-0.011155652499999998,-0.010126030000000001,0.0621760283,-0.0840239015,-0.107080023,0.061265246649999994,-0.06249375,-0.028603197,0.013243565499999999,0.13651419,0.003699378999999999,0.015182893999999999,0.031944441999999997,0.083697297,0.022692806,0.030295237500000002,-0.06259667,-0.01397376775,-0.026098729,0.0705391365,-0.026666462000000002,"DSC06649.jpg,DSC06771.jpg"
17,0.014460150980296111,0.006381842220975777,0.004551010092124455,0.014233950481220383,0.016292858567649778,0.0065198435006409445,0.004191754678277736,0.014020894214962018,0.017116531235188356,0.006540370783549224,0.0038622054770648486,0.014486499516992511,0.01684239506397599,0.01413434115300132,0.014211041305481948,0.014314692619132893,0.006077510011375265,0.007771569732674054,0.007143526069272893,0.023485566273855174,0.001542047429845984,1.6773674449385152e-05,0.003571974481663894,0.014852168058452896,-0.112993906,-0.003985492750000001,-0.038435299124999996,0.011513603050000001,0.02100042075,0.01711802,0.02318409225,-0.0031666530999999998,-0.046130501500000004,0.042894154749999996,-0.0304568994,0.013636483549999998,-0.049120032,0.0017310069,0.029003797249999998,-0.0129524261,-0.054771806250000006,0.0046316405,-0.04075517275,0.0325429525,-0.0022457517500000007,0.015364822775000002,-0.03846537425,0.0683251045,0.017690350799999997,-0.0020542386250000004,-0.003967699075,0.019121490825,0.03384609275,0.04055256275,"20200101-DSC06606.jpg,Dunyeng.jpg,Jue.jpg,Snow_Monster.jpg"
18,0.012019512079148614,0.017114089972125948,0.015448947301150947,0.008040642810266431,0.005692109036271555,0.01788155990937468,0.01478443088616352,0.007769321021261117,0.005142501472709976,0.017457585266722267,0.014439263301557021,0.008741165099318222,0.005108182426701124,0.007740877001134038,0.007436945162545024,0.007592877783251684,0.01556734550255879,0.020883601610988886,0.013870947300278552,0.006427664273316872,0.0010535785834041279,0.0019418559160816402,0.012217742889054825,0.009192854432608167,-0.029037493000000008,-0.010893316666666666,-0.0241000162,0.17356856666666667,0.048520337000000004,0.06950770166666666,0.04777342833333333,0.030946214833333336,-0.07167372899999999,0.011574962666666667,0.09736120799999999,0.022929098,-0.04620811366666667,-0.04768703999999999,0.016457901333333334,-0.06544801333333333,0.026072659999999998,-0.04733508866666667,-0.013270247899999999,-0.08283069666666666,0.059488080866666675,0.02734050009333333,-0.046842396,-0.01949031533333333,-0.08869679066666668,0.01378813266666667,0.05515784921333333,-0.04219145366666666,-0.01276134233333333,-0.054889921333333334,"20180831-GOPR0589.jpg,20180831-GOPR0747.jpg,DSC09915-1.jpg"
19,0.009547230079054482,0.026313916787738468,0.0009029208708817298,0.00041407547297339864,0.0001742261548388632,0.02398270092582566,0.003568463515436175,0.0013851169556366415,0.0009077280086875935,0.02139213157186969,0.0032740689874008605,0.0023337524453619523,0.0040291540261341565,0.000586758208483,0.0020932108172562257,0.0039809054620744515,0.001904515953023071,0.03294067732963083,0.005245558852316134,0.0013785636787780025,0.00033982134689082647,1.8279175015533305e-05,0.00011532825635304359,6.846740772761875e-05,-0.15519403,0.012441664566666668,-0.030128314333333336,-0.06883861666666667,0.0007608635333333334,0.08676606999999999,0.176572865,0.07714596,0.015402171,0.09180441,0.03758878966666667,-0.07319558666666666,-0.11137853266666665,-0.05022342233333333,-0.09599477633333332,0.07996358333333334,0.22739547999999998,0.08564586766666667,0.005877317333333336,-0.125243315,-0.024895191666666667,0.004414337133333332,-0.024315446,0.03667212783333334,-0.13178273033333335,-0.14088533666666667,0.20611121666666665,-0.08725428766666665,-0.04007792466666667,0.045592765333333334,"20180902-DSC03633.jpg,20180902-DSC03657.jpg,Fire.jpg"
20,0.015524231438500522,0.009769365266877937,0.01499332730577186,0.006370661467329675,0.017948503893694692,0.009503173716059065,0.014709467667211347,0.006442677234559476,0.018584504592337486,0.00978245808153569,0.014049317247665769,0.007003314930749637,0.0170029767739935,0.012149362693447907,0.012280231433359049,0.012061660732771122,0.020285795373846498,0.011906132126051227,0.015708990533596867,0.02657489365990893,0.013578989974705587,0.00022771695289030265,0.00014664825159675348,0.006756385501533484,0.07131816,-0.11177865,0.006555269,0.10727814599999999,0.049942393,-0.06394113,-0.06481099,0.17730623,0.08352334,1.5395110999999998e-05,-0.09804698,-0.106423005,0.2746668,0.01758788,0.1785961,0.005431196,-0.06349339,-0.10103028,-0.09935339,0.27378055,0.0036961176000000003,-0.0003184473,0.22515555,0.5868426,-0.03502879,-0.09005464,0.26896697,-0.13431574,-0.07605584,0.013624387,IMG_2308.jpg
21,0.012961208226966722,0.011656966762319289,0.01629158593267651,0.005745834185369944,0.007172634195219662,0.010435574004287452,0.015593659294891257,0.007131564256074953,0.007796649790385373,0.011763775924709865,0.013202999121111697,0.007484569175985377,0.007373968186749534,0.009334211444267557,0.010154805122898682,0.009502569188634548,0.040215703239415,0.0023814780068240225,0.01548666979554857,0.006828339712948777,0.09670733910714181,0.00816583507078757,0.0064572573125468834,0.004474869680158169,-0.12078015,0.044310625750000006,0.0018934956749999997,0.0739822705,0.05075201224999999,-0.0003716004999999999,-0.09944701625,-0.02353231485325,-0.020755532849999998,0.04862408785000001,-0.020855334750000003,0.032114925499999995,0.054527380424999994,0.0252289505,0.050046134500000006,0.004504783625,-0.014823521874999999,-0.002884500125000001,0.028615792000000004,-0.004200615925,0.11168673375,-0.082306913,-0.031789342,0.0796642065,-0.036028055749999996,-0.03188558525,-0.0133373505,0.00573810525,0.002334947799999999,-0.0248145004,"20180618-DSC02825.jpg,DSC07848.jpg,DSC08485.jpg,DSC08486.jpg"
22,0.012853993048568244,0.01686943592992812,0.009807656579033002,0.007611021086402526,0.003692571353381939,0.017020634938998778,0.00913703958087541,0.007182420484360437,0.004680419333852509,0.016992478318900953,0.00916418030117518,0.0076353908648403865,0.004272306073927882,0.006960969314112735,0.007077079653152772,0.0069595231412773175,0.0028847329999692204,0.0202005481221521,0.0092392595102106,0.004437481724284208,0.005892644688450398,0.004681453933041624,0.00860096299471586,0.007530198355145147,-0.11137798399999999,-0.05882978425,-0.07158461825,-0.09173720125000001,0.033642602725,0.02174606975,0.11442315150000001,0.0596238775,0.009271288425,0.04505364,-0.017716887675,-0.12239753875,-0.01135924425,-0.03409050925,0.06404000325,0.06945925,0.032410684824999994,0.01946772595,-0.003465478575,0.03337625645,0.0018052845000000005,0.0619523525,0.053172107249999996,0.007832717150000001,-0.021971324645000002,-0.020183100025,-0.05517213775,0.016958402574999996,0.0298221605,0.028264256075,"20170430-DSC04672.jpg,20180902-DSC03635.jpg,DSC06746.jpg,LIMBO.jpg"
23,0.011045846410504486,0.020497267030486592,0.012393933575056413,0.004317306609299413,0.002892029956556202,0.02072024450325756,0.012263605306583427,0.00391447632025231,0.003100971585194327,0.0231103118557913,0.00923646973098787,0.0035553178195439584,0.0023135164429851298,0.006234154127461561,0.006223786782336337,0.005269103381848357,0.01950421818498692,0.0072493887090913575,0.003014150760052773,0.0017805782690967094,0.08011064327585131,0.0064394922269007315,0.04452597912058709,0.006265916467682321,-0.040418025,0.05533878,0.012713242,0.057371202999999996,0.048678473,-0.098159425,0.0672154,0.12682056,-0.16620022,-0.05902872,-0.036672227,-0.14282171,-0.1919265,-0.15115209,-0.020504038999999998,-0.09675083,0.027106976,-0.10494761,-0.0147368,-0.023582786,-0.033862192,-0.12868682,-0.056732804000000005,0.092245355,-0.10424124,-0.012622543,-0.054589797,0.36424798,0.06389588,0.14515407,DSC08589-3-1.jpg
24,0.014472372294762437,0.0077481268145686,0.0009335265851631404,0.022053201764821024,0.001184999355575698,0.00787697093772026,0.0008526441681432364,0.021885812062185657,0.0013999241627506453,0.007972749164660372,0.0005661990210012578,0.005264167334434724,0.021662570605528425,0.012539945827711679,0.01288600214389924,0.013481881492078858,0.016757190738657106,0.00010487405348667039,0.027997170902225917,0.0021260014392891114,0.0399740659376864,2.589993894329209e-05,0.015468921488866194,0.00017242571478458702,0.27977294,-0.89296633,1.6081811000000001,-0.10438275,-0.70209646,0.45690903,0.0022964021,0.030875651,-0.35444018,0.06037131,-0.09087034,-0.073525466,-0.06970424,0.039455853,0.14243561,0.11231247,-0.06788999999999999,-0.112395674,0.04231139,-0.14415064,0.017344644,-9.342423000000001e-05,-0.07549137,0.06688718,-0.010259053,-0.041162662,-0.037048288,0.004555338,0.05272294,0.023580005,20191229-DSC06365.jpg
